Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0132300032420000058;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300032420000058;Определение поставщика завершено;48-ЭА-20. Определение подрядчика на выполнение работ по ремонту проезда в д. Заболотное по ул. Молодежной  (в щебне) Лойминского территориального отдела администрации городского округа СокольскийНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА СОКОЛЬСКИЙНИЖЕГОРОДСКОЙОБЛАСТИ;25.06.2020;2 154 810,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300032420000058;ЛОЙМИНСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА СОКОЛЬСКИЙ НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПРЕСС""";1 - Победитель;1 389 852,45;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛГО-СТРОЙ""";2 - Второй номер;1 400 626,50;;;5240002314;;;
№ 0832300001420000124;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832300001420000124;Определение поставщика завершено;Выполнение работ по ремонту асфальтобетонного покрытия дворовой территории ул. 1-е Мая - ул. Тельмана в г. СеменовНижегородскойобласти (№ 114 ЭА-06-2020).;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА СЕМЕНОВСКИЙНИЖЕГОРОДСКОЙОБЛАСТИ;25.06.2020;1 806 430,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832300001420000124;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""БЛАГОУСТРОЙСТВО ГОРОДА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОРСКАЯ ДОРОЖНАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""";1 - Победитель;1 743 204,95;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОРСКАЯ ДОРОЖНАЯ ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА""";2 - Второй номер;1 752 237,10;;;5246022204;;;
№ 32009269894;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009269894;Закупка завершена;Выполнение работ по содержанию автомобильныхдороги элементов обустройства автомобильныхдорог(устранение деформаций) на территории Советского иНижегородскогорайонов г. Н. Новгорода;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДА НИЖНЕГО НОВГОРОДА ""РЕМОНТ И ЭКСПЛУАТАЦИЯДОРОГАВТОЗАВОДСКОГО РАЙОНА""";25.06.2020;10 086 092,66 ₽;;;;;;;;;;;;;;
№ 0132300002820000041;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300002820000041;Определение поставщика завершено;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. Полевая от д.№9 до д.№21 по ул. Молодежная в д.Звягино Вачского муниципального районаНижегородскойобласти.;АДМИНИСТРАЦИЯ ВАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;25.06.2020;2 043 800,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300002820000041;АДМИНИСТРАЦИЯ КАЗАКОВСКОГО СЕЛЬСОВЕТА ВАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНЫЙ РЕМОНТНО-СТРОИТЕЛЬНЫЙ УЧАСТОК НАВАШИНО""";1 - Победитель;1 522 631,00;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНОЕ""";2 - Второй номер;1 532 850,00;;;5208005776;;;
№ 0332300285720000063;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300285720000063;Определение поставщика завершено;Выполнение работ по благоустройству территории Шерстнёвского кладбища в г.о.г.ШахуньяНижегородскойобласти;УПРАВЛЕНИЕ ЭКОНОМИКИ, ПРОГНОЗИРОВАНИЯ, ИНВЕСТИЦИОННОЙ ПОЛИТИКИ И МУНИЦИПАЛЬНОГО ИМУЩЕСТВА ГОРОДСКОГО ОКРУГА ГОРОД ШАХУНЬЯНИЖЕГОРОДСКОЙОБЛАСТИ;25.06.2020;721 561,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300285720000063;УПРАВЛЕНИЕ ПО РАБОТЕ С ТЕРРИТОРИЯМИ И БЛАГОУСТРОЙСТВУ АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ГОРОД ШАХУНЬЯ НИЖЕГОРОДСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНОЕ""";;717 953,59;;;5239011650;;;
№ 0132300005820000145;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300005820000145;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения по ул.Мазурова, ул.Елизарова, ул.Первомайская  г.Балахны  Балахнинского районаНижегородскойобласти;АДМИНИСТРАЦИЯ БАЛАХНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;25.06.2020;20 419 529,81 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300005820000145;АДМИНИСТРАЦИЯ БАЛАХНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОРСКАЯ ДОРОЖНАЯ ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА""";1 - Победитель;17 050 307,69;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ЭРА""";2 - Второй номер;17 152 405,33;;;5246049830;;;
№ 0132300007420000065;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300007420000065;Определение поставщика завершено;Ремонт придомовой территории по ул.Танковая вблизи домов № 6 № 7 в пос.Новосмолинский Володарский районНижегородскаяобласть;АДМИНИСТРАЦИЯ ВОЛОДАРСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;25.06.2020;1 551 914,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300007420000065;АДМИНИСТРАЦИЯ ЗОЛИНСКОГО СЕЛЬСОВЕТА ВОЛОДАРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ЛЮКС""";1 - Победитель;1 125 137,65;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТАЛЬ""";2 - Второй номер;1 132 897,22;;;5258142471;;;
№ 0332300002120000098;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300002120000098;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения в границах г.ГородецНижегородскойобласти в 2020 году;УПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ЗАКАЗА АДМИНИСТРАЦИИ ГОРОДЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;23.06.2020;1 241 088,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300002120000098;АДМИНИСТРАЦИЯ ГОРОДЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОРОДЕЦКАЯ ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА-6""";1 - Победитель;1 210 060,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИМ""";2 - Второй номер;1 216 266,24;;;5248011984;;;
№ 0332300331020000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300331020000034;Определение поставщика завершено;Работы строительные по строительству автомагистралей, автомобильныхдорог, улично-дорожной сети и прочих автомобильных или пешеходныхдорог, и взлетно-посадочных полос аэродромов;АДМИНИСТРАЦИЯ ВЕТЛУЖСКОГО  МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;23.06.2020;1 199 368,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300331020000034;АДМИНИСТРАЦИЯ МОШКИНСКОГО СЕЛЬСОВЕТА ВЕТЛУЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ НИЖНИЙ""";1 - Победитель;1 085 428,04;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕВССТРОЙОЛИМП""";2 - Второй номер;1 091 424,88;;;5212511285;;;
№ 0332300042420000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300042420000034;Определение поставщика завершено;Выполнение работ по текущему ремонтудорогипо ул. Люкина в д. Шишковердь Княгининского районаНижегородскойобласти для нужд администрации Возрожденского сельсовета Княгининского районаНижегородскойобласти;АДМИНИСТРАЦИЯ КНЯГИНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;23.06.2020;597 936,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300042420000034;АДМИНИСТРАЦИЯ ВОЗРОЖДЕНСКОГО СЕЛЬСОВЕТА КНЯГИНИНСКОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КНЯГИНИНСКАЯ ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ;1 - Победитель;594 946,32;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";2 - Второй номер;594 946,32;;;5217003976;;;
№ 0832200006620000403;https://zakupki.gov.ru//epz/order/notice/oku504/view/common-info.html?regNumber=0832200006620000403;Определение поставщика завершено;Строительство мостового перехода через р.Велетьма на км 5+576 автомобильнойдороги(22 ОП РЗ 22К-0039) Подход к г. Навашино от а/д Ряжск-Касимов-Муром-Н. Новгород в Навашинском районеНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";22.06.2020;156 553 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620000403;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТОСТРОЙ""";1 - Победитель;144 989 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТОСТРОИТЕЛЬНАЯ ФИРМА МПФ""";2 - Второй номер;144 989 900,00;;;0561043031;;;
